Scenario_ID,Apartment_Area_m2,Rooms,Bathrooms,Master_Bathrooms,Balconies,Receptions,Finishing_Level,Reception_Area_m2,Bedroom_Area_m2,Paintable_Area_m2,Paints_Quality,Electrical_Basic_Quality,Flooring_Quality,Sanitary_Quality,Doors_Quality,Ceilings_Quality,Electrical_Finishing_Quality,Plumbing_Quality,Include_Reception_Ceiling_Upgrade,Include_Reception_Chandelier,Include_Master_Bathroom_Upgrade,Plumbing_System,Ceilings_Cost,Doors_Cost,Electrical_Basic_Cost,Electrical_Finishing_Cost,Flooring_Cost,Paints_Cost,Plumbing_Cost,Sanitary_Cost,Labor_Cost,Auxiliary_Cost,Total_Finishing_Cost_EGP
S002639,160.4,4,2,1,2,1,Medium,56.1,104.3,481.2,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,False,True,False,PVC Pipes,13589.444444444445,32913.0,45912.792,5600.0,61261.600000000006,12280.224,1560.0,19252.0,59110.0,34074.0,285553.06
S002640,87.5,2,1,1,1,1,High,30.6,56.9,262.5,Medium,High,High,High,High,High,High,High,True,True,True,PVC Pipes,36861.11111111111,30590.0,25422.25,5109.0,40784.0,8431.5,970.0,21467.0,32162.5,18387.5,220184.86
S002641,111.0,3,1,1,2,1,Medium,38.8,72.2,333.0,Medium,Medium,High,Low,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,41485.48611111111,39857.0,30241.95,5382.0,38279.0,9597.060000000001,820.0,11465.0,39825.0,22735.0,239687.5
S002642,142.6,4,2,1,2,1,Low,49.9,92.7,427.8,Medium,Medium,Low,Medium,Medium,Low,Low,Low,False,False,False,PPR Pipes,11289.166666666666,43656.0,38601.246,3664.0,45202.0,10540.992000000002,1800.0,20472.0,64197.0,27929.0,267351.4
S002643,106.5,3,1,1,1,1,Low,37.3,69.2,319.5,Low,Medium,Low,Low,Low,Low,Medium,Low,False,False,False,PPR Pipes,6841.145833333334,29759.0,29400.315,3540.0,47213.2,1380.24,1080.0,5914.0,46042.5,19772.5,190942.9
S002644,160.6,4,2,1,0,1,High,56.2,104.4,481.8,Medium,Medium,High,High,High,High,High,Medium,True,True,True,PVC Pipes,65881.80555555556,34286.0,43769.613999999994,6631.0,64579.0,15581.412000000002,1700.0,32487.0,59165.0,34111.0,358191.83
S002645,81.5,2,1,1,1,1,Low,28.5,53.0,244.5,Medium,Low,Low,Low,Low,Medium,Low,Low,False,False,False,PPR Pipes,7668.923611111111,22559.0,21621.745,1784.0,28689.0,1368.310909090909,1050.0,7875.0,36217.5,15647.5,144480.98
S002646,142.4,4,1,1,2,1,High,49.8,92.6,427.2,High,Medium,High,High,Medium,High,High,High,True,True,True,PVC Pipes,62341.11111111111,45610.0,39376.016,7222.0,59743.6,13909.632000000001,930.0,20067.0,49660.0,28544.0,327403.36
S002647,119.6,3,2,1,2,1,Low,41.9,77.7,358.8,Low,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,8513.194444444445,32993.0,32169.352,2072.0,37988.3,1937.52,2400.0,12234.0,55062.0,24134.0,209503.37
S002648,156.2,4,1,1,1,1,Low,54.7,101.5,468.6,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,False,False,False,PVC Pipes,13287.84722222222,30217.0,43233.123999999996,4120.0,54255.4,2530.4400000000005,840.0,8750.0,64389.0,27973.0,249595.81
S002649,105.9,3,2,1,2,1,Low,37.1,68.8,317.7,Medium,Low,Low,Medium,Medium,Low,Low,Medium,False,True,False,PVC Pipes,8310.208333333334,38910.0,29020.197000000004,4895.0,53054.4,1777.964727272727,1540.0,15498.0,50335.5,21873.5,225214.77
S002650,155.6,4,2,1,0,1,Medium,54.5,101.1,466.8,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,True,False,True,PPR Pipes,40121.527777777774,31758.0,41414.435999999994,4264.0,53596.1,14993.616,2520.0,26709.0,57790.0,33186.0,306352.68
S002651,196.1,5,3,1,2,1,Medium,68.6,127.5,588.3,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,True,False,True,PVC Pipes,65804.79166666666,50857.0,55997.541,5004.0,71995.6,13589.73,2400.0,32742.0,74627.5,42878.5,415896.66
S002652,112.6,3,2,1,1,1,High,39.4,73.2,337.8,High,High,Medium,High,High,High,High,High,False,True,True,PVC Pipes,13566.736111111111,38522.0,32391.583999999995,7037.0,44520.0,14491.62,1820.0,31407.0,44765.0,25231.0,253751.94
S002653,171.1,4,2,1,1,1,Medium,59.9,111.2,513.3,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,59111.45833333333,38413.0,46641.615,5985.0,71072.4,12534.786,1640.0,30974.0,62052.5,36053.5,364478.26
S002654,97.2,3,2,1,1,1,Low,34.0,63.2,291.6,Low,Medium,Low,Low,Low,Medium,Low,Medium,False,False,False,PVC Pipes,9585.0,26867.0,26561.7,2756.0,35252.0,1402.8610909090912,1700.0,16324.0,47334.0,20438.0,188220.56
S002655,96.2,3,2,1,1,1,Medium,33.7,62.5,288.6,Low,Medium,Medium,Medium,High,Medium,Medium,Medium,True,False,True,PVC Pipes,34100.347222222226,32947.0,26868.690000000002,3556.0,31106.100000000002,1558.4400000000003,1520.0,25601.0,40255.0,22197.0,219709.58
S002656,160.0,4,1,1,1,1,Medium,56.0,104.0,480.0,Medium,High,Low,Medium,Medium,Medium,High,Medium,False,True,True,PVC Pipes,15833.333333333334,38298.0,45872.0,7496.0,62048.0,11721.599999999999,820.0,15084.0,54500.0,31800.0,283472.93
S002657,121.2,3,2,1,2,1,Medium,42.4,78.8,363.6,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,39789.027777777774,37637.0,32354.652000000002,3572.0,60961.2,7759.224,1580.0,17982.0,47130.0,26822.0,275587.1
S002658,124.9,3,2,1,1,1,High,43.7,81.2,374.7,High,High,High,High,High,High,High,Medium,False,True,False,PVC Pipes,15135.451388888889,36517.0,35353.29,5966.0,48392.600000000006,15332.724,1520.0,23170.0,48147.5,27506.5,257041.07
S002659,78.5,2,1,1,1,1,High,27.5,51.0,235.5,High,High,Medium,High,High,Medium,High,High,False,True,False,PVC Pipes,6541.666666666667,28797.0,22895.925,5656.0,30944.5,9843.9,910.0,12024.0,29687.5,16722.5,164022.99
S002660,74.0,2,1,1,1,1,Medium,25.9,48.1,222.0,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,False,True,True,PVC Pipes,6526.38888888889,21539.0,19745.04,4600.0,26662.199999999997,10402.92,810.0,14574.0,28450.0,15890.0,149199.55
S002661,159.9,4,2,1,0,1,Medium,56.0,103.9,479.7,Medium,Medium,High,Medium,Medium,High,Medium,Medium,True,True,False,PVC Pipes,67466.42361111112,31564.0,42791.489,5673.0,51744.5,11397.672000000002,1440.0,16338.0,58972.5,33981.5,321369.08
S002662,114.7,3,2,1,2,1,Medium,40.1,74.6,344.1,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,True,True,True,PVC Pipes,41678.784722222226,41580.0,32336.644,5025.0,42737.299999999996,10522.578000000001,1480.0,27205.0,45342.5,25619.5,273527.31
S002663,138.6,3,2,1,2,1,Medium,48.5,90.1,415.8,Low,Medium,Medium,Medium,Medium,Low,High,Medium,True,False,True,PVC Pipes,41535.13888888889,37676.0,37344.473999999995,3572.0,58782.7,1428.8400000000001,1480.0,26643.0,51915.0,30041.0,290418.15
S002664,81.1,2,1,1,1,1,Medium,28.4,52.7,243.3,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,26435.208333333332,25907.0,22144.394,2864.0,27785.8,4870.866000000001,790.0,9964.0,30402.5,17203.5,168367.27
S002665,119.4,3,2,1,2,1,Low,41.8,77.6,358.2,Low,Low,Medium,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,8250.208333333334,34533.0,30329.172,1924.0,42216.6,1371.5803636363637,1920.0,14722.0,54993.0,24101.0,214360.56
S002666,189.7,4,2,1,2,2,Low,66.4,123.3,569.1,Low,Low,Low,Medium,Low,Low,Low,Medium,True,False,False,PVC Pipes,46123.36805555556,35540.0,49152.443,3168.0,91741.3,2905.514181818182,1700.0,20160.0,81646.5,35700.5,367837.63
S002667,157.7,4,2,1,3,1,High,55.2,102.5,473.1,High,High,High,Medium,High,Medium,High,Medium,True,True,True,PVC Pipes,57663.02083333333,53212.0,44857.045,6884.0,83300.1,20191.908000000003,1440.0,24638.0,58367.5,33574.5,384128.07
S002668,91.7,2,1,1,0,1,High,32.1,59.6,275.1,High,Medium,High,High,Medium,High,High,High,True,True,True,PVC Pipes,39537.36111111111,21095.0,24663.565000000002,5125.0,46774.100000000006,10046.652000000002,1010.0,18413.0,33317.5,19164.5,219146.68
S002669,127.8,3,2,1,0,1,Low,44.7,83.1,383.4,Medium,Low,Low,Medium,Low,Low,Low,Medium,False,False,False,PVC Pipes,9185.625,23849.0,32903.945999999996,1560.0,53284.5,12399.155999999999,1700.0,18796.0,57891.0,25487.0,237056.23
S002670,128.8,3,2,1,2,1,High,45.1,83.7,386.4,High,High,High,Medium,Medium,Medium,High,High,True,True,True,PVC Pipes,45783.88888888889,38160.0,38047.40000000001,6640.0,59910.100000000006,15811.488000000001,1740.0,24397.0,49220.0,28228.0,307937.88
S002671,123.5,3,2,1,1,1,High,43.2,80.3,370.5,High,Medium,Medium,High,Medium,Medium,High,Medium,True,True,True,PVC Pipes,43472.1875,33626.0,34408.78,6502.0,44038.3,14264.25,1640.0,32743.0,47762.5,27247.5,285704.52
S002672,122.3,3,2,1,2,1,Low,42.8,79.5,366.9,Medium,Medium,Low,Low,Low,Medium,Low,Medium,False,True,False,PVC Pipes,10743.715277777777,30449.0,34972.506,4782.0,52268.899999999994,11865.546,1460.0,14562.0,55993.5,24579.5,241676.67
S002673,121.2,3,2,1,1,1,High,42.4,78.8,363.6,Medium,Medium,Medium,High,High,High,High,Medium,False,True,False,PVC Pipes,14182.083333333334,37705.0,33767.256,6269.0,53509.2,7759.224,1560.0,22338.0,47130.0,26822.0,251041.76
S002674,113.1,3,2,1,1,1,High,39.6,73.5,339.3,High,High,High,High,High,High,Medium,High,True,False,True,PVC Pipes,49346.14583333334,33605.0,34694.559,3572.0,61245.3,11868.714,2000.0,33891.0,44902.5,25323.5,300448.72
S002675,123.9,3,2,1,2,1,Medium,43.4,80.5,371.7,Medium,Medium,Medium,High,Medium,Low,Low,Medium,False,True,True,PVC Pipes,9550.625,37711.0,34193.742,3386.0,41061.3,11693.682,1660.0,31243.0,47872.5,27321.5,245693.35
S002676,144.3,3,2,1,0,1,High,50.5,93.8,432.9,Medium,High,High,High,Medium,High,Medium,High,True,True,False,PVC Pipes,59098.75,26469.0,42903.936,4879.0,54429.0,13904.748,1900.0,20398.0,53482.5,31095.5,308560.43
S002677,134.5,3,2,1,1,1,Medium,47.1,87.4,403.5,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,True,True,True,PVC Pipes,47477.32638888889,33121.0,37332.48,6551.0,54327.600000000006,10208.550000000001,1580.0,25134.0,50787.5,29282.5,295801.96
S002678,163.6,4,2,1,2,1,Medium,57.3,106.3,490.8,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,True,False,False,PVC Pipes,59711.25,42815.0,45497.02,4280.0,65946.0,13281.048000000003,1840.0,20786.0,59990.0,34666.0,348812.32
S002679,130.3,3,2,1,2,1,Medium,45.6,84.7,390.9,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,True,False,False,PVC Pipes,44705.45138888889,41564.0,34548.399000000005,3564.0,50352.7,12297.714,1820.0,18356.0,49632.5,28505.5,285346.26
S002680,74.6,2,1,1,2,1,Medium,26.1,48.5,223.8,Medium,High,High,High,Medium,High,Medium,Medium,False,False,False,PVC Pipes,8910.555555555555,34924.0,22599.855999999996,2824.0,28122.100000000002,7237.692000000001,790.0,10183.0,28615.0,16001.0,160207.2
S002681,156.9,4,1,1,1,1,Medium,54.9,102.0,470.7,Medium,Medium,High,Low,Medium,Medium,Medium,Medium,False,True,True,PVC Pipes,13837.708333333334,38630.0,45216.093,5715.0,83352.0,13979.79,730.0,13172.0,53647.5,31226.5,299506.59
S002682,171.4,4,2,1,3,1,Medium,60.0,111.4,514.2,High,Medium,High,Medium,High,Low,Medium,High,True,True,True,PVC Pipes,49831.11111111112,48659.0,46403.378000000004,5783.0,65411.2,18552.336000000003,1860.0,23848.0,62135.0,36109.0,358592.03
S002683,102.8,2,1,1,1,1,High,36.0,66.8,308.4,High,Medium,Medium,High,High,High,High,Medium,True,True,True,PVC Pipes,42594.166666666664,31639.0,27075.059999999998,5446.0,32964.8,13908.84,850.0,22423.0,36370.0,21218.0,234488.87
S002684,110.7,3,2,1,2,1,High,38.7,72.0,332.1,High,High,High,Medium,High,Medium,High,High,True,True,True,PVC Pipes,40585.625,43911.0,33432.297,6999.0,60342.3,14685.462000000003,1960.0,26472.0,44242.5,24879.5,297509.68
S002685,79.2,2,1,1,0,1,Low,27.7,51.5,237.6,Low,Medium,Medium,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,6242.500000000001,20583.0,22321.696,1784.0,32152.4,816.48,1170.0,7172.0,35424.0,15268.0,142934.08
S002686,146.2,3,2,1,1,1,Medium,51.2,95.0,438.6,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,False,False,True,PVC Pipes,13147.84722222222,32853.0,39183.005999999994,1828.0,54630.4,10903.596000000001,1520.0,24835.0,54005.0,31447.0,264352.85
S002687,86.2,2,1,1,1,1,Low,30.2,56.0,258.6,Medium,Low,Low,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,6764.305555555556,27701.0,22570.084,1536.0,35913.399999999994,8363.124000000002,1320.0,8151.0,37839.0,16423.0,166580.91
S002688,141.9,3,2,1,1,1,Medium,49.7,92.2,425.7,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False,False,False,PVC Pipes,11578.645833333334,31418.0,38698.239,3564.0,58373.0,13767.138,1480.0,19856.0,52822.5,30651.5,262209.02
S002689,87.5,2,1,1,0,1,Low,30.6,56.9,262.5,Low,Low,Low,Low,Low,Low,Medium,Low,False,False,False,PPR Pipes,6684.027777777778,17595.0,22167.875,2864.0,35672.8,1108.2272727272727,1230.0,7832.0,38287.5,16637.5,150078.93
S002690,123.0,3,1,1,1,1,High,43.0,80.0,369.0,High,Medium,Medium,High,High,High,High,High,True,True,True,PVC Pipes,50524.305555555555,34349.0,35060.91,5838.0,51932.0,14937.12,920.0,22670.0,43125.0,24955.0,284311.34
S002691,156.3,4,1,1,2,1,Medium,54.7,101.6,468.9,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,56502.91666666667,44604.0,43437.485,5553.0,62690.299999999996,12688.434,730.0,10842.0,53482.5,31115.5,321646.14
S002692,131.3,3,2,1,1,1,Medium,46.0,85.3,393.9,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,True,True,True,PVC Pipes,35212.95138888889,32184.0,35874.555,5426.0,56471.2,9099.09,1560.0,20665.0,49907.5,28690.5,275090.8
S002693,176.3,4,2,1,2,1,Medium,61.7,114.6,528.9,High,High,Medium,Medium,Medium,Medium,Low,Medium,False,True,False,PVC Pipes,17140.27777777778,45980.0,52946.240000000005,4928.0,62673.3,25366.044000000005,1500.0,21054.0,63482.5,37015.5,332085.86
S002694,187.6,5,3,1,2,1,Low,65.7,121.9,562.8,Low,Low,Low,Low,Low,Medium,Medium,Medium,False,False,False,PVC Pipes,18173.75,37605.0,47699.388,4972.0,82613.8,2265.525818181818,2340.0,23877.0,85422.0,37554.0,342522.46
S002695,155.8,4,2,1,3,1,Low,54.5,101.3,467.4,Medium,Medium,Low,Low,Low,Medium,Low,Low,False,False,False,PPR Pipes,14822.63888888889,38405.0,42215.15,3328.0,41404.2,11619.564,1920.0,16932.0,68751.0,30107.0,269504.55
S002696,96.0,2,1,1,1,1,Low,33.6,62.4,288.0,Medium,Low,Low,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,7766.666666666667,27807.0,24492.16,1480.0,40094.4,6336.0,1230.0,7790.0,41220.0,18040.0,176256.23
S002697,158.4,4,1,1,2,1,Medium,55.4,103.0,475.2,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,True,False,False,PVC Pipes,64602.77777777778,41618.0,45330.016,4272.0,69680.2,11186.208,740.0,10176.0,54060.0,31504.0,333169.2
S002698,50.0,1,1,1,2,1,High,17.5,32.5,150.0,Medium,High,High,Medium,Medium,High,High,Medium,True,False,False,PVC Pipes,21388.88888888889,28843.0,14899.5,2140.0,15167.5,4323.0,720.0,7309.0,20650.0,11450.0,126890.89
S002699,132.1,3,2,1,2,1,Low,46.2,85.9,396.3,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,False,False,True,PPR Pipes,11191.805555555557,32372.0,36649.845,3556.0,51559.8,2217.838909090909,1860.0,18912.0,59374.5,26196.5,243890.29
S002700,173.2,4,2,1,1,1,High,60.6,112.6,519.6,High,Medium,Medium,High,High,High,High,High,True,True,False,PVC Pipes,69034.86111111112,43643.0,47065.244,7176.0,74719.79999999999,25034.328,1800.0,22570.0,62630.0,36442.0,390115.23
S002701,114.6,3,2,1,2,1,Low,40.1,74.5,343.8,Low,Low,Low,Low,Low,Medium,Low,Low,True,False,False,PPR Pipes,39299.23611111111,33947.0,28251.57,2376.0,33815.0,1856.5200000000002,2160.0,16462.0,53337.0,23309.0,234813.33
S002702,122.5,3,1,1,3,1,Medium,42.9,79.6,367.5,High,Medium,High,Medium,High,Medium,Low,Medium,True,False,False,PVC Pipes,39718.78472222222,50573.0,35318.925,2772.0,62374.7,12855.150000000001,750.0,8650.0,42987.5,24862.5,280862.56
S002703,105.5,3,1,1,0,1,Medium,36.9,68.6,316.5,Medium,High,Medium,Medium,Medium,High,Medium,Medium,False,True,True,PVC Pipes,10733.159722222223,26628.0,30051.615,5454.0,44001.8,8634.12,800.0,16606.0,38312.5,21717.5,202938.69
S002704,149.3,4,2,1,2,1,High,52.3,97.0,447.9,High,High,Medium,High,High,High,High,High,True,True,True,PVC Pipes,67082.84722222222,49485.0,44483.987,7175.0,63857.6,20988.594,1960.0,32175.0,56057.5,32020.5,375286.03
S002705,121.5,3,2,1,1,1,High,42.5,79.0,364.5,High,High,High,Medium,Medium,Medium,High,High,True,True,True,PVC Pipes,42640.97222222222,32496.0,35449.65,5993.0,53554.0,13231.350000000002,1740.0,24304.0,47212.5,26877.5,283498.97
S002706,120.4,3,2,1,2,1,Medium,42.1,78.3,361.2,Medium,Medium,Low,High,Medium,Medium,High,Medium,True,False,False,PVC Pipes,39428.75,37998.0,33062.852,3564.0,64210.600000000006,9933.0,1640.0,19350.0,46910.0,26674.0,282771.2
S002707,148.4,4,2,1,2,1,Medium,51.9,96.5,445.2,Medium,Medium,Medium,Medium,Medium,Medium,High,High,False,False,True,PVC Pipes,12366.666666666666,45245.0,41877.691999999995,4272.0,62386.6,10577.952000000001,1860.0,27032.0,55810.0,31854.0,293281.91
S002708,76.4,2,1,1,2,1,Low,26.7,49.7,229.2,Medium,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,5836.111111111112,28963.0,20956.864,1712.0,42416.100000000006,5798.76,1080.0,7187.0,34458.0,14806.0,163213.84
S002709,72.2,2,1,1,1,1,Low,25.3,46.9,216.6,Low,Medium,Low,Low,Low,Low,Medium,Low,False,False,False,PPR Pipes,5515.277777777778,21371.0,19870.586,2840.0,24244.6,1190.9061818181817,1200.0,6825.0,33009.0,14113.0,130179.37
S002710,125.5,3,1,1,0,1,High,43.9,81.6,376.5,Medium,High,High,High,Medium,High,High,High,True,True,True,PVC Pipes,52512.98611111112,26523.0,37909.369999999995,6184.0,47714.5,9194.130000000001,1000.0,22444.0,43812.5,25417.5,272711.99
S002711,176.4,5,2,1,2,1,Medium,61.7,114.7,529.2,High,High,Low,High,High,Medium,Medium,Low,True,False,False,PPR Pipes,56752.08333333334,51887.0,51872.712,5004.0,83061.3,25031.160000000003,1920.0,20602.0,64710.0,37034.0,397874.26
S002712,72.9,2,1,1,2,1,Medium,25.5,47.4,218.7,High,Medium,Medium,Medium,Medium,High,Low,Medium,True,True,False,PVC Pipes,32502.187500000007,34042.0,21018.347,3791.0,33104.7,8227.493999999999,850.0,8594.0,28147.5,15686.5,185963.73
S002713,62.6,2,1,1,0,1,Low,21.9,40.7,187.8,Low,Low,Low,Low,Medium,Low,Medium,Low,False,False,False,PPR Pipes,4390.694444444444,20637.0,16792.354,2832.0,26332.5,719.1032727272727,1140.0,6710.0,29697.0,12529.0,121779.65
S002714,90.0,2,1,1,0,1,Low,31.5,58.5,270.0,Low,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,7218.75,20182.0,22890.0,1392.0,39393.0,980.8363636363637,1110.0,7646.0,39150.0,17050.0,157012.59
S002715,138.4,4,2,1,2,1,High,48.4,90.0,415.2,High,High,High,Medium,Medium,Medium,High,High,True,True,True,PVC Pipes,45547.77777777778,42197.0,40378.04,7658.0,58430.4,15163.104000000001,1860.0,25225.0,53060.0,30004.0,319523.32
S002716,85.4,2,1,1,1,1,Medium,29.9,55.5,256.2,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False,True,False,PVC Pipes,8362.083333333334,26324.0,23806.938000000002,5114.0,35308.399999999994,7834.596,810.0,9213.0,31585.0,17999.0,166357.02
S002717,139.7,3,2,1,0,1,High,48.9,90.8,419.1,High,Medium,High,High,High,Medium,High,High,True,True,True,PVC Pipes,45396.145833333336,30174.0,37989.782,6734.0,57439.0,18993.612,1900.0,27838.0,52217.5,30244.5,308926.54
S002718,220.1,5,3,1,2,2,Medium,77.0,143.1,660.3,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,True,True,True,PVC Pipes,75649.96527777778,39221.0,63136.004,5712.0,68903.3,3824.937818181819,2580.0,29651.0,82427.5,47318.5,418424.21
S002719,50.0,1,1,1,0,1,High,17.5,32.5,150.0,High,High,Medium,High,High,High,Medium,High,True,False,False,PVC Pipes,21000.0,16163.0,15032.0,2132.0,17910.0,5148.0,930.0,11288.0,20650.0,11450.0,121703.0
S002720,123.6,3,2,1,2,1,Low,43.3,80.3,370.8,Medium,Low,Low,Low,Medium,Low,Medium,Medium,False,False,False,PVC Pipes,9441.666666666666,40108.0,33341.952,3548.0,44315.799999999996,9136.512,1640.0,13512.0,56442.0,24794.0,236279.93
S002721,108.1,3,2,1,1,1,Low,37.8,70.3,324.3,Low,Medium,Low,Medium,Low,Medium,Medium,Low,False,False,False,PPR Pipes,9233.541666666666,26999.0,29356.671000000002,3540.0,46055.399999999994,1655.6989090909092,1920.0,18480.0,51094.5,22236.5,210571.31
S002722,145.7,4,2,1,2,1,Low,51.0,94.7,437.1,Low,Low,Low,Medium,Low,Low,Medium,Low,False,False,False,PPR Pipes,11483.993055555557,33525.0,36262.515999999996,4280.0,64307.8,2102.8483636363635,2520.0,16526.0,65266.5,28440.5,264715.16
S002723,118.6,3,2,1,2,1,Low,41.5,77.1,355.8,Medium,Low,Medium,Medium,Low,Low,Medium,Low,False,False,False,PPR Pipes,9636.25,31109.0,31285.402000000002,3580.0,64584.2,9627.948000000002,2040.0,17320.0,54717.0,23969.0,247868.8
S002724,134.7,3,2,1,1,1,High,47.1,87.6,404.1,High,Medium,High,Medium,High,High,High,Medium,True,True,True,PVC Pipes,58570.83333333333,37060.0,37124.496,6246.0,62382.3,14579.928000000002,1560.0,25218.0,50842.5,29319.5,322903.56
S002725,92.2,2,1,1,1,1,High,32.3,59.9,276.6,Medium,High,Medium,Medium,Medium,Medium,High,Medium,True,False,True,PVC Pipes,31517.013888888887,26687.0,25329.856,2848.0,44272.799999999996,8945.244000000002,860.0,15069.0,33455.0,19257.0,208240.91
S002726,111.4,3,2,1,1,1,Medium,39.0,72.4,334.2,Medium,High,Medium,High,Low,Medium,High,Medium,True,False,False,PVC Pipes,40452.083333333336,26859.0,32613.806000000004,3564.0,47762.8,1870.3047272727276,1460.0,22568.0,44435.0,25009.0,246593.99
S002727,168.5,4,2,1,2,1,Medium,59.0,109.5,505.5,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,54299.479166666664,43209.0,44732.885,6355.0,60523.5,19461.75,1500.0,23249.0,61337.5,35572.5,350240.61
S002728,58.1,2,1,1,1,1,Medium,20.3,37.8,174.3,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False,False,False,PVC Pipes,4922.361111111111,27402.0,16388.499,2824.0,23731.4,872.7676363636365,740.0,8955.0,24077.5,12948.5,122862.03
S002729,111.0,3,1,1,2,1,Medium,38.8,72.2,333.0,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,False,True,False,PVC Pipes,9442.708333333334,37100.0,31118.82,5182.0,39097.8,1896.2836363636363,800.0,9120.0,39825.0,22735.0,196317.61
S002730,150.1,4,2,1,3,1,Low,52.5,97.6,450.3,Low,Low,Low,Low,Low,Medium,Low,Low,False,False,False,PPR Pipes,13237.986111111111,41303.0,39574.246999999996,1944.0,59008.8,1724.2396363636367,2040.0,13374.0,66784.5,29166.5,268157.27
S002731,55.9,1,1,1,0,1,Medium,19.6,36.3,167.7,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,20255.9375,15291.0,14994.660999999998,2140.0,20581.4,4132.128,770.0,10477.0,22272.5,12541.5,123456.13
S002732,82.6,2,1,1,0,1,Low,28.9,53.7,247.8,Low,Medium,Medium,Low,Medium,Low,Low,Medium,False,False,False,PVC Pipes,6367.083333333333,20959.0,23282.665999999997,2056.0,27064.4,1143.484363636364,830.0,7321.0,36597.0,15829.0,141449.63
S002733,118.3,3,2,1,1,1,High,41.4,76.9,354.9,High,Medium,Medium,High,High,High,Medium,High,True,False,True,PVC Pipes,47307.53472222222,38788.0,32695.498,3540.0,42142.4,15069.054,1880.0,33476.0,46332.5,26285.5,287516.49
S002734,82.9,2,1,1,1,1,Medium,29.0,53.9,248.7,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,False,True,True,PVC Pipes,8117.291666666668,30773.0,23571.596000000005,4973.0,43565.1,7167.534,740.0,16444.0,30897.5,17536.5,183785.52
