Finishing_Category,Brand,Product_Name,Floor_Type,Subcategory,Grade,Size_cm,Application,Quality_Level,Quality_Score,Unit,Waste_Factor,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Category,Source_File,Price_Outlier
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,885,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,328,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,299,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,600,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,232,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,191,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,235,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,650,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,258,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,360,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,544,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,317,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,179,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,890,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,456,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,550,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,285,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,534,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,836,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,310,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,440,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,762,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,748,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,944,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,652,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,462,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,258,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,545,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,845,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,235,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,906,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,270,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,716,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,452,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,287,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,793,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,667,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,645,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,832,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,782,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,272,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,226,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,768,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,748,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,613,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,508,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,284,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,564,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,837,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,232,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,327,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,494,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,494,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,264,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,793,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,737,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,748,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,469,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,522,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,664,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,843,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,724,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,550,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,172,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,442,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,346,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,781,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,920,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,289,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,734,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,804,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,586,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,876,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,676,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,179,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,226,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,603,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,245,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,746,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,660,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,927,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,766,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,357,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,890,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,672,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,354,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,593,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,654,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,794,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,272,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,278,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,934,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,460,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,574,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,683,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,756,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,764,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,244,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,707,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,261,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,427,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,713,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,744,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,265,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,427,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,506,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,509,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,528,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,368,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,850,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,201,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,248,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,613,Flooring,flooring.csv,False
