Product_ID,Finishing_Category,Category,Subcategory,Product_Name,Brand,Material,Product_Type,Quality_Level,Quality_Score,Grade,Quality_Price_Band,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Application,Specification,Ceiling_Type,Coats,Component,Coverage_m2,Coverage_m2_per_L,Door_Category,Door_Type,Electrical_Category,Finish,Floor_Type,Paint_Category,Paint_Type,Plumbing_Category,Power_W,Price_Outlier,Size,Size_cm,Source_File,Waste_Factor
P004231,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,High,8.7,Third,,488,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004232,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,High,8.7,First,,837,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004233,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Medium,7.5,Third,,202,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004234,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Medium,7.5,Third,,172,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004235,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,High,8.7,Second,,623,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004236,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,High,8.7,Third,,596,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004237,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,High,8.7,Third,,460,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004238,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,Medium,8.7,First,,808,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004239,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Low,8.7,Second,,576,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004240,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,High,7.5,Second,,283,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004241,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Low,7.5,Third,,202,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004242,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,Third,,427,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004243,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,High,8.7,First,,858,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004244,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,High,7.5,First,,281,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004245,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,High,7.5,Second,,232,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004246,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Medium,8.7,First,,778,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004247,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,High,8.7,Third,,569,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004248,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Low,8.7,First,,707,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004249,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,High,8.7,Third,,466,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004250,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Low,8.7,First,,852,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004251,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,Medium,8.7,Third,,469,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004252,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,High,7.5,Third,,172,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004253,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,High,8.7,Second,,644,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004254,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Medium,8.7,Third,,446,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004255,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Low,7.5,First,,330,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004256,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,High,8.7,First,,727,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004257,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Medium,8.7,First,,934,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004258,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,High,8.7,Second,,681,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004259,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,High,7.5,Third,,202,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004260,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,High,7.5,First,,339,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004261,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,High,7.5,First,,371,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004262,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,Medium,7.5,First,,355,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004263,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,Low,8.7,Third,,488,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004264,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Medium,7.5,Third,,218,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004265,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Low,8.7,Second,,531,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004266,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Low,7.5,First,,334,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004267,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,First,,836,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004268,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Low,8.7,Third,,528,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004269,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Medium,8.7,First,,757,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004270,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,High,7.5,Second,,236,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004271,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Low,8.7,First,,914,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004272,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,High,7.5,Second,,240,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004273,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,High,8.7,First,,844,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004274,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,First,,767,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004275,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,First,,769,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004276,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,High,8.7,First,,689,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004277,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Low,8.7,First,,835,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004278,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,High,7.5,First,,310,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004279,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,High,7.5,Third,,205,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004280,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,Medium,7.5,First,,346,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004281,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,High,8.7,First,,720,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004282,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Medium,7.5,Second,,248,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004283,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,First,,683,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004284,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,Medium,7.5,First,,358,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004285,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,High,8.7,First,,819,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004286,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Low,8.7,Third,,496,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004287,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,Second,,702,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004288,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,High,8.7,Second,,750,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004289,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,Medium,7.5,Second,,253,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004290,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,High,8.7,Second,,652,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004291,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,Second,,702,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004292,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Medium,8.7,First,,690,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004293,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,High,7.5,Third,,235,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004294,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,Low,8.7,First,,904,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004295,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Low,8.7,Third,,600,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004296,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,Low,7.5,Second,,233,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004297,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Medium,7.5,Second,,248,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004298,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Medium,8.7,First,,716,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004299,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,Third,,553,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004300,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Medium,8.7,First,,815,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004301,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,Medium,7.5,First,,328,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004302,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,High,8.7,First,,698,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004303,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,High,8.7,Second,,642,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004304,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Medium,7.5,First,,285,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004305,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Medium,8.7,First,,804,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004306,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,High,7.5,Second,,267,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004307,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Medium,8.7,First,,690,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004308,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,Low,7.5,First,,306,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004309,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,Third,,438,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004310,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,High,8.7,First,,927,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004311,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Low,8.7,First,,914,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004312,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,Third,,466,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004313,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,High,8.7,First,,790,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004314,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,Low,7.5,First,,310,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004315,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Low,8.7,First,,804,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004316,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Low,7.5,Second,,262,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004317,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,Low,8.7,First,,900,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004318,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Low,7.5,First,,263,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004319,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,High,8.7,First,,737,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004320,Flooring,Flooring,Floor Tile,Porcelain 60x120,Ceramica Cleopatra,,,Medium,8.7,Second,,552,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004321,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,High,8.7,Third,,569,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004322,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,Medium,7.5,Second,,280,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004323,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Medium,7.5,Third,,218,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004324,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,High,8.7,Second,,645,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004325,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,Low,7.5,Second,,258,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004326,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Medium,8.7,First,,885,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004327,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,Low,7.5,First,,328,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004328,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,Low,7.5,Second,,299,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004329,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Low,8.7,Second,,600,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004330,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Low,7.5,Third,,232,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004331,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Medium,7.5,Third,,191,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004332,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,High,7.5,Third,,235,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004333,Flooring,Flooring,Floor Tile,Porcelain 60x120,Alfa Ceramic,,,Medium,8.7,First,,650,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004334,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,Medium,7.5,Second,,258,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004335,Flooring,Flooring,Floor Tile,Ceramic 60x60,Lecico,,,High,7.5,First,,360,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004336,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,Third,,544,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004337,Flooring,Flooring,Floor Tile,Ceramic 60x60,Alfa Ceramic,,,Low,7.5,First,,317,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004338,Flooring,Flooring,Floor Tile,Ceramic 60x60,Gemma,,,High,7.5,Third,,179,m2,Area_m2,1.0,Bedroom,False,Bathroom,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004339,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,High,8.7,First,,890,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004340,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,High,8.7,Third,,456,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004341,Flooring,Flooring,Floor Tile,Porcelain 60x120,Lecico,,,Medium,8.7,Third,,550,m2,Area_m2,1.0,Reception,False,Reception,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004342,Flooring,Flooring,Floor Tile,Ceramic 60x60,Ceramica Cleopatra,,,Medium,7.5,First,,285,m2,Area_m2,1.0,Bedroom,False,Bedrooms,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004343,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,Second,,534,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004344,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,Medium,8.7,First,,836,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004345,Flooring,Flooring,Floor Tile,Ceramic 60x60,Royal Ceramica,,,Medium,7.5,First,,310,m2,Area_m2,1.0,Bedroom,False,Kitchen,,,,,,,,,,,Ceramic,,,,,False,,60x60,flooring.csv,0.1
P004346,Flooring,Flooring,Floor Tile,Porcelain 60x120,Gemma,,,High,8.7,Third,,440,m2,Area_m2,1.0,Reception,False,Bathroom,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
P004347,Flooring,Flooring,Floor Tile,Porcelain 60x120,Royal Ceramica,,,Low,8.7,First,,762,m2,Area_m2,1.0,Reception,False,Kitchen,,,,,,,,,,,Porcelain,,,,,False,,60x120,flooring.csv,0.12
