Finishing_Category,Category,Subcategory,Product_Name,Brand,Quality_Level,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Low,4143,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2007,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,5404,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,10250,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,8669,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3557,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,9667,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4276,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,5750,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,9673,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,9450,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,6291,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,Medium,6526,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4004,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Low,4771,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,6041,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,6318,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,7279,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,8047,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,9692,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,9908,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,2902,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,6257,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,7464,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,9395,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4566,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,4120,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,5131,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,8425,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,4180,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,5528,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,10360,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,8451,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4474,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,1957,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Medium,5376,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6279,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,10068,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Low,4699,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,6401,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2436,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,7375,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,10876,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,6831,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Low,3983,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5261,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,6546,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,6299,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,9576,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,7778,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,9176,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,10321,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,6427,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Low,4700,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,3617,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,1812,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,6093,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,8294,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,9460,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2486,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,7429,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,8238,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3720,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2703,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2130,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,7345,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,2003,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,2295,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5625,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2942,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,10807,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2522,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Low,4913,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,Medium,6828,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,10434,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,9589,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,5174,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,5717,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Low,4649,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,6102,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Low,4567,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,5280,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,10817,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6492,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,3151,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2161,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3508,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,5565,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,Medium,6307,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,High,7983,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,3869,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3612,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,7840,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,6325,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,7304,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,9166,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2630,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,9858,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3276,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4979,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2846,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3764,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,3953,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,9476,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,5011,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4049,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,8155,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2171,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,9017,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,High,7749,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,2728,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,5977,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,6527,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,8059,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3660,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2242,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,8746,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,9636,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,8266,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,7272,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,8189,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Low,4486,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,8625,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,4191,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4069,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,High,8208,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,7807,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,5205,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,Medium,6792,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,5994,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,5396,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,7864,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Medium,5169,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,6323,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,10880,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,5517,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,5740,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4248,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5120,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,9646,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,5473,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,5529,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,7587,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Low,4673,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,6990,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,7627,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2464,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,10006,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Medium,6059,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Low,5001,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,10583,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,3735,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,10235,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,6848,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,6773,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,7252,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6896,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,10421,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,10337,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,10145,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Low,3884,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2133,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4960,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,High,8403,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,9618,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,5524,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3094,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,6087,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Medium,6523,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,9428,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,10602,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,5746,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,High,8277,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,10789,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,7562,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,9073,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,6629,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,2869,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,5119,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,9614,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,8844,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,7487,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,7531,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,5889,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3219,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,7706,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Low,4644,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2555,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5932,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3649,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,1859,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,5985,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2030,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,5327,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,1951,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3236,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3848,Piece,Per_Bathroom,1,Bathroom,False
