Product_ID,Finishing_Category,Subcategory,Product_Name,Brand,Product_Type,Material,Quality_Level,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional
P003198,Electrical Finishing,LED Downlight,LED Downlight,Opple,Electrical,,Low,59,Piece,Per_Reception,8.0,Reception,False
P003199,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2889,Piece,Per_Reception,1.0,Reception,True
P003200,Electrical Finishing,LED Spotlight,LED Spotlight,Venus Electric,Electrical,,Low,60,Piece,Per_Room,4.0,Bedroom,False
P003201,Electrical Finishing,LED Downlight,LED Downlight,Venus Electric,Electrical,,Low,84,Piece,Per_Reception,8.0,Reception,False
P003202,Electrical Finishing,LED Bulb,LED Bulb,Opple,Electrical,,Medium,179,Piece,Per_Room,4.0,Bedroom,False
P003203,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,2038,Piece,Per_Reception,1.0,Reception,True
P003204,Electrical Finishing,LED Bulb,LED Bulb,Philips,Electrical,,Low,58,Piece,Per_Room,4.0,Bedroom,False
P003205,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,3145,Piece,Per_Reception,1.0,Reception,True
P003206,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2819,Piece,Per_Reception,1.0,Reception,True
P003207,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2724,Piece,Per_Reception,1.0,Reception,True
P003208,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,144,Piece,Per_Reception,8.0,Reception,False
P003209,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,89,Piece,Per_Reception,8.0,Reception,False
P003210,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,Medium,1951,Piece,Per_Reception,1.0,Reception,True
P003211,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,1816,Piece,Per_Reception,1.0,Reception,True
P003212,Electrical Finishing,LED Downlight,LED Downlight,Venus Electric,Electrical,,Low,157,Piece,Per_Reception,8.0,Reception,False
P003213,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,168,Piece,Per_Reception,8.0,Reception,False
P003214,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2421,Piece,Per_Reception,1.0,Reception,True
P003215,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1744,Piece,Per_Reception,1.0,Reception,True
P003216,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1970,Piece,Per_Reception,1.0,Reception,True
P003217,Electrical Finishing,LED Bulb,LED Bulb,Osram,Electrical,,Low,64,Piece,Per_Room,4.0,Bedroom,False
P003218,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,3276,Piece,Per_Reception,1.0,Reception,True
P003219,Electrical Finishing,LED Spotlight,LED Spotlight,El Sewedy Electric,Electrical,,Low,108,Piece,Per_Room,4.0,Bedroom,False
P003220,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1461,Piece,Per_Reception,1.0,Reception,True
P003221,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Low,155,Piece,Per_Reception,8.0,Reception,False
P003222,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Low,90,Piece,Per_Reception,8.0,Reception,False
P003223,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,Medium,2135,Piece,Per_Reception,1.0,Reception,True
P003224,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,2037,Piece,Per_Reception,1.0,Reception,True
P003225,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,2246,Piece,Per_Reception,1.0,Reception,True
P003226,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,3447,Piece,Per_Reception,1.0,Reception,True
P003227,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,2231,Piece,Per_Reception,1.0,Reception,True
P003228,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1495,Piece,Per_Reception,1.0,Reception,True
P003229,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,3240,Piece,Per_Reception,1.0,Reception,True
P003230,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,3449,Piece,Per_Reception,1.0,Reception,True
P003231,Electrical Finishing,LED Downlight,LED Downlight,Opple,Electrical,,Low,121,Piece,Per_Reception,8.0,Reception,False
P003232,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2814,Piece,Per_Reception,1.0,Reception,True
P003233,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,Medium,1736,Piece,Per_Reception,1.0,Reception,True
P003234,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1423,Piece,Per_Reception,1.0,Reception,True
P003235,Electrical Finishing,LED Downlight,LED Downlight,Venus Electric,Electrical,,Low,154,Piece,Per_Reception,8.0,Reception,False
P003236,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2917,Piece,Per_Reception,1.0,Reception,True
P003237,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2477,Piece,Per_Reception,1.0,Reception,True
P003238,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1816,Piece,Per_Reception,1.0,Reception,True
P003239,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1246,Piece,Per_Reception,1.0,Reception,True
P003240,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,3197,Piece,Per_Reception,1.0,Reception,True
P003241,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,3479,Piece,Per_Reception,1.0,Reception,True
P003242,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1396,Piece,Per_Reception,1.0,Reception,True
P003243,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2634,Piece,Per_Reception,1.0,Reception,True
P003244,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1912,Piece,Per_Reception,1.0,Reception,True
P003245,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Medium,178,Piece,Per_Reception,8.0,Reception,False
P003246,Electrical Finishing,LED Downlight,LED Downlight,Osram,Electrical,,Low,71,Piece,Per_Reception,8.0,Reception,False
P003247,Electrical Finishing,LED Spotlight,LED Spotlight,Philips,Electrical,,Low,128,Piece,Per_Room,4.0,Bedroom,False
P003248,Electrical Finishing,LED Spotlight,LED Spotlight,Venus Electric,Electrical,,Low,57,Piece,Per_Room,4.0,Bedroom,False
P003249,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1476,Piece,Per_Reception,1.0,Reception,True
P003250,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1624,Piece,Per_Reception,1.0,Reception,True
P003251,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2846,Piece,Per_Reception,1.0,Reception,True
P003252,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1268,Piece,Per_Reception,1.0,Reception,True
P003253,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1486,Piece,Per_Reception,1.0,Reception,True
P003254,Electrical Finishing,LED Spotlight,LED Spotlight,Venus Electric,Electrical,,Low,154,Piece,Per_Room,4.0,Bedroom,False
P003255,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,3446,Piece,Per_Reception,1.0,Reception,True
P003256,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2482,Piece,Per_Reception,1.0,Reception,True
P003257,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1350,Piece,Per_Reception,1.0,Reception,True
P003258,Electrical Finishing,LED Downlight,LED Downlight,Opple,Electrical,,Low,128,Piece,Per_Reception,8.0,Reception,False
P003259,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2979,Piece,Per_Reception,1.0,Reception,True
P003260,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2866,Piece,Per_Reception,1.0,Reception,True
P003261,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2418,Piece,Per_Reception,1.0,Reception,True
P003262,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,2715,Piece,Per_Reception,1.0,Reception,True
P003263,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2383,Piece,Per_Reception,1.0,Reception,True
P003264,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Low,124,Piece,Per_Reception,8.0,Reception,False
P003265,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1968,Piece,Per_Reception,1.0,Reception,True
P003266,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2932,Piece,Per_Reception,1.0,Reception,True
P003267,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Low,129,Piece,Per_Reception,8.0,Reception,False
P003268,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1979,Piece,Per_Reception,1.0,Reception,True
P003269,Electrical Finishing,LED Spotlight,LED Spotlight,Venus Electric,Electrical,,Low,160,Piece,Per_Room,4.0,Bedroom,False
P003270,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,3219,Piece,Per_Reception,1.0,Reception,True
P003271,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2440,Piece,Per_Reception,1.0,Reception,True
P003272,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2918,Piece,Per_Reception,1.0,Reception,True
P003273,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1343,Piece,Per_Reception,1.0,Reception,True
P003274,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,3208,Piece,Per_Reception,1.0,Reception,True
P003275,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Low,162,Piece,Per_Reception,8.0,Reception,False
P003276,Electrical Finishing,LED Spotlight,LED Spotlight,Osram,Electrical,,Low,86,Piece,Per_Room,4.0,Bedroom,False
P003277,Electrical Finishing,LED Downlight,LED Downlight,Venus Electric,Electrical,,Low,101,Piece,Per_Reception,8.0,Reception,False
P003278,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,3312,Piece,Per_Reception,1.0,Reception,True
P003279,Electrical Finishing,LED Spotlight,LED Spotlight,El Sewedy Electric,Electrical,,Low,113,Piece,Per_Room,4.0,Bedroom,False
P003280,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,2648,Piece,Per_Reception,1.0,Reception,True
P003281,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,3344,Piece,Per_Reception,1.0,Reception,True
P003282,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,3470,Piece,Per_Reception,1.0,Reception,True
P003283,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2946,Piece,Per_Reception,1.0,Reception,True
P003284,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,2895,Piece,Per_Reception,1.0,Reception,True
P003285,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,133,Piece,Per_Reception,8.0,Reception,False
P003286,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,2618,Piece,Per_Reception,1.0,Reception,True
P003287,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,3028,Piece,Per_Reception,1.0,Reception,True
P003288,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2705,Piece,Per_Reception,1.0,Reception,True
P003289,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,2895,Piece,Per_Reception,1.0,Reception,True
P003290,Electrical Finishing,LED Bulb,LED Bulb,Opple,Electrical,,Low,126,Piece,Per_Room,4.0,Bedroom,False
P003291,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,3065,Piece,Per_Reception,1.0,Reception,True
P003292,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,110,Piece,Per_Reception,8.0,Reception,False
P003293,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,Medium,1322,Piece,Per_Reception,1.0,Reception,True
P003294,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1749,Piece,Per_Reception,1.0,Reception,True
P003295,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2782,Piece,Per_Reception,1.0,Reception,True
P003296,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,2941,Piece,Per_Reception,1.0,Reception,True
P003297,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1430,Piece,Per_Reception,1.0,Reception,True
P003298,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,1695,Piece,Per_Reception,1.0,Reception,True
P003299,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1470,Piece,Per_Reception,1.0,Reception,True
P003300,Electrical Finishing,LED Downlight,LED Downlight,Osram,Electrical,,Low,119,Piece,Per_Reception,8.0,Reception,False
P003301,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,3300,Piece,Per_Reception,1.0,Reception,True
P003302,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1894,Piece,Per_Reception,1.0,Reception,True
P003303,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1799,Piece,Per_Reception,1.0,Reception,True
P003304,Electrical Finishing,LED Spotlight,LED Spotlight,Venus Electric,Electrical,,Low,151,Piece,Per_Room,4.0,Bedroom,False
P003305,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,3414,Piece,Per_Reception,1.0,Reception,True
P003306,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,2132,Piece,Per_Reception,1.0,Reception,True
P003307,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1295,Piece,Per_Reception,1.0,Reception,True
P003308,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,82,Piece,Per_Reception,8.0,Reception,False
P003309,Electrical Finishing,LED Spotlight,LED Spotlight,Venus Electric,Electrical,,Low,159,Piece,Per_Room,4.0,Bedroom,False
P003310,Electrical Finishing,LED Downlight,LED Downlight,Venus Electric,Electrical,,Low,88,Piece,Per_Reception,8.0,Reception,False
P003311,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,1512,Piece,Per_Reception,1.0,Reception,True
P003312,Electrical Finishing,LED Bulb,LED Bulb,El Sewedy Electric,Electrical,,Low,67,Piece,Per_Room,4.0,Bedroom,False
P003313,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,2519,Piece,Per_Reception,1.0,Reception,True
P003314,Electrical Finishing,LED Spotlight,LED Spotlight,El Sewedy Electric,Electrical,,Low,173,Piece,Per_Room,4.0,Bedroom,False
P003315,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,High,2956,Piece,Per_Reception,1.0,Reception,True
P003316,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,3448,Piece,Per_Reception,1.0,Reception,True
P003317,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,2059,Piece,Per_Reception,1.0,Reception,True
P003318,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1762,Piece,Per_Reception,1.0,Reception,True
P003319,Electrical Finishing,LED Downlight,LED Downlight,El Sewedy Electric,Electrical,,Low,120,Piece,Per_Reception,8.0,Reception,False
P003320,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,High,2624,Piece,Per_Reception,1.0,Reception,True
P003321,Electrical Finishing,Modern Chandelier,Modern Chandelier,Venus Electric,Electrical,,Medium,1719,Piece,Per_Reception,1.0,Reception,True
P003322,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,High,2984,Piece,Per_Reception,1.0,Reception,True
P003323,Electrical Finishing,LED Downlight,LED Downlight,Philips,Electrical,,Low,133,Piece,Per_Reception,8.0,Reception,False
P003324,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,1453,Piece,Per_Reception,1.0,Reception,True
P003325,Electrical Finishing,Modern Chandelier,Modern Chandelier,Osram,Electrical,,Medium,1293,Piece,Per_Reception,1.0,Reception,True
P003326,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,Medium,1535,Piece,Per_Reception,1.0,Reception,True
P003327,Electrical Finishing,Modern Chandelier,Modern Chandelier,El Sewedy Electric,Electrical,,High,2698,Piece,Per_Reception,1.0,Reception,True
P003328,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,1565,Piece,Per_Reception,1.0,Reception,True
P003329,Electrical Finishing,Modern Chandelier,Modern Chandelier,Opple,Electrical,,High,3077,Piece,Per_Reception,1.0,Reception,True
P003330,Electrical Finishing,LED Downlight,LED Downlight,Osram,Electrical,,Low,111,Piece,Per_Reception,8.0,Reception,False
P003331,Electrical Finishing,LED Downlight,LED Downlight,Osram,Electrical,,Medium,177,Piece,Per_Reception,8.0,Reception,False
P003332,Electrical Finishing,LED Downlight,LED Downlight,Osram,Electrical,,Low,78,Piece,Per_Reception,8.0,Reception,False
P003333,Electrical Finishing,Modern Chandelier,Modern Chandelier,Philips,Electrical,,Medium,1722,Piece,Per_Reception,1.0,Reception,True
