Brand,Product_Name,Floor_Type,Subcategory,Grade,Size_cm,Application,Quality_Level,Quality_Score,Unit,Waste_Factor,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Category,Size_Length_cm,Size_Width_cm,Tile_Area_m2,Price_per_m2,Price_Efficiency,Value_for_Money_Score
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,689,Flooring,60.0,120.0,0.72,689.0,0.7924528301886793,5.18
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,261,Flooring,60.0,60.0,0.36,261.0,2.0919540229885056,7.6
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,221,Flooring,60.0,60.0,0.36,221.0,2.4705882352941178,8.5
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,633,Flooring,60.0,120.0,0.72,633.0,0.8625592417061612,7.13
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,597,Flooring,60.0,120.0,0.72,597.0,0.914572864321608,7.23
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,230,Flooring,60.0,60.0,0.36,230.0,2.373913043478261,9.4
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,357,Flooring,60.0,60.0,0.36,357.0,1.5294117647058822,7.56
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,728,Flooring,60.0,120.0,0.72,728.0,0.75,6.9
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,272,Flooring,60.0,60.0,0.36,272.0,2.0073529411764706,8.5
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,469,Flooring,60.0,120.0,0.72,469.0,1.164179104477612,5.93
Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,270,Flooring,60.0,60.0,0.36,270.0,2.022222222222222,9.4
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,245,Flooring,60.0,60.0,0.36,245.0,2.2285714285714286,9.4
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,357,Flooring,60.0,60.0,0.36,357.0,1.5294117647058822,6.66
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,707,Flooring,60.0,120.0,0.72,707.0,0.7722772277227723,5.14
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,660,Flooring,60.0,120.0,0.72,660.0,0.8272727272727273,7.05
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,856,Flooring,60.0,120.0,0.72,856.0,0.6378504672897196,5.78
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,751,Flooring,60.0,120.0,0.72,751.0,0.7270306258322237,5.05
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,355,Flooring,60.0,60.0,0.36,355.0,1.5380281690140845,6.68
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,191,Flooring,60.0,60.0,0.36,191.0,2.858638743455497,8.5
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,172,Flooring,60.0,60.0,0.36,172.0,3.1744186046511627,7.6
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,204,Flooring,60.0,60.0,0.36,204.0,2.676470588235294,8.5
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,750,Flooring,60.0,120.0,0.72,750.0,0.728,5.96
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,906,Flooring,60.0,120.0,0.72,906.0,0.6026490066225165,4.81
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,355,Flooring,60.0,60.0,0.36,355.0,1.5380281690140845,7.58
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,245,Flooring,60.0,60.0,0.36,245.0,2.2285714285714286,8.5
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,453,Flooring,60.0,120.0,0.72,453.0,1.205298013245033,6.91
Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,239,Flooring,60.0,60.0,0.36,239.0,2.284518828451883,9.4
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,705,Flooring,60.0,120.0,0.72,705.0,0.774468085106383,5.15
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,694,Flooring,60.0,120.0,0.72,694.0,0.7867435158501441,5.17
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,574,Flooring,60.0,120.0,0.72,574.0,0.9512195121951219,5.5
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,488,Flooring,60.0,120.0,0.72,488.0,1.1188524590163935,7.64
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,837,Flooring,60.0,120.0,0.72,837.0,0.6523297491039427,6.7
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,202,Flooring,60.0,60.0,0.36,202.0,2.702970297029703,8.5
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,172,Flooring,60.0,60.0,0.36,172.0,3.1744186046511627,8.5
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,623,Flooring,60.0,120.0,0.72,623.0,0.8764044943820225,7.15
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,596,Flooring,60.0,120.0,0.72,596.0,0.9161073825503355,7.23
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,460,Flooring,60.0,120.0,0.72,460.0,1.1869565217391305,7.77
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,808,Flooring,60.0,120.0,0.72,808.0,0.6757425742574258,5.85
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,576,Flooring,60.0,120.0,0.72,576.0,0.9479166666666666,5.5
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,283,Flooring,60.0,60.0,0.36,283.0,1.9293286219081272,9.26
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,202,Flooring,60.0,60.0,0.36,202.0,2.702970297029703,7.6
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,427,Flooring,60.0,120.0,0.72,427.0,1.278688524590164,6.16
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,858,Flooring,60.0,120.0,0.72,858.0,0.6363636363636364,6.67
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,281,Flooring,60.0,60.0,0.36,281.0,1.9430604982206405,9.29
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,232,Flooring,60.0,60.0,0.36,232.0,2.353448275862069,9.4
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,778,Flooring,60.0,120.0,0.72,778.0,0.7017994858611826,5.9
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,569,Flooring,60.0,120.0,0.72,569.0,0.9595782073813708,7.32
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,707,Flooring,60.0,120.0,0.72,707.0,0.7722772277227723,5.14
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,466,Flooring,60.0,120.0,0.72,466.0,1.1716738197424892,7.74
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,852,Flooring,60.0,120.0,0.72,852.0,0.6408450704225352,4.88
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,469,Flooring,60.0,120.0,0.72,469.0,1.164179104477612,6.83
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,172,Flooring,60.0,60.0,0.36,172.0,3.1744186046511627,9.4
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,644,Flooring,60.0,120.0,0.72,644.0,0.8478260869565217,7.1
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,446,Flooring,60.0,120.0,0.72,446.0,1.2242152466367713,6.95
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,330,Flooring,60.0,60.0,0.36,330.0,1.6545454545454545,6.91
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,727,Flooring,60.0,120.0,0.72,727.0,0.7510316368638239,6.9
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,934,Flooring,60.0,120.0,0.72,934.0,0.5845824411134903,5.67
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,681,Flooring,60.0,120.0,0.72,681.0,0.801762114537445,7.0
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,202,Flooring,60.0,60.0,0.36,202.0,2.702970297029703,9.4
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,339,Flooring,60.0,60.0,0.36,339.0,1.6106194690265487,8.62
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,371,Flooring,60.0,60.0,0.36,371.0,1.471698113207547,8.34
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,355,Flooring,60.0,60.0,0.36,355.0,1.5380281690140845,7.58
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,488,Flooring,60.0,120.0,0.72,488.0,1.1188524590163935,5.84
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,218,Flooring,60.0,60.0,0.36,218.0,2.5045871559633026,8.5
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,531,Flooring,60.0,120.0,0.72,531.0,1.0282485875706215,5.66
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,334,Flooring,60.0,60.0,0.36,334.0,1.6347305389221556,6.87
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,836,Flooring,60.0,120.0,0.72,836.0,0.65311004784689,5.81
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,528,Flooring,60.0,120.0,0.72,528.0,1.0340909090909092,5.67
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,757,Flooring,60.0,120.0,0.72,757.0,0.7212681638044914,5.94
Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,236,Flooring,60.0,60.0,0.36,236.0,2.3135593220338984,9.4
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,914,Flooring,60.0,120.0,0.72,914.0,0.5973741794310722,4.79
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,240,Flooring,60.0,60.0,0.36,240.0,2.275,9.4
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,844,Flooring,60.0,120.0,0.72,844.0,0.6469194312796208,6.69
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,767,Flooring,60.0,120.0,0.72,767.0,0.711864406779661,5.02
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,769,Flooring,60.0,120.0,0.72,769.0,0.7100130039011704,5.92
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,689,Flooring,60.0,120.0,0.72,689.0,0.7924528301886793,6.98
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,835,Flooring,60.0,120.0,0.72,835.0,0.6538922155688622,4.91
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,310,Flooring,60.0,60.0,0.36,310.0,1.761290322580645,8.92
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,205,Flooring,60.0,60.0,0.36,205.0,2.6634146341463416,9.4
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,346,Flooring,60.0,60.0,0.36,346.0,1.5780346820809248,7.66
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,720,Flooring,60.0,120.0,0.72,720.0,0.7583333333333333,6.92
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,248,Flooring,60.0,60.0,0.36,248.0,2.2016129032258065,8.5
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,683,Flooring,60.0,120.0,0.72,683.0,0.7994143484626647,5.2
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,358,Flooring,60.0,60.0,0.36,358.0,1.5251396648044693,7.55
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,819,Flooring,60.0,120.0,0.72,819.0,0.6666666666666666,6.73
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,496,Flooring,60.0,120.0,0.72,496.0,1.1008064516129032,5.8
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,702,Flooring,60.0,120.0,0.72,702.0,0.7777777777777778,5.16
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,750,Flooring,60.0,120.0,0.72,750.0,0.728,6.86
Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,253,Flooring,60.0,60.0,0.36,253.0,2.158102766798419,8.5
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,652,Flooring,60.0,120.0,0.72,652.0,0.8374233128834356,7.07
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,702,Flooring,60.0,120.0,0.72,702.0,0.7777777777777778,5.16
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,690,Flooring,60.0,120.0,0.72,690.0,0.7913043478260869,6.08
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,235,Flooring,60.0,60.0,0.36,235.0,2.323404255319149,9.4
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,904,Flooring,60.0,120.0,0.72,904.0,0.6039823008849557,4.81
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,600,Flooring,60.0,120.0,0.72,600.0,0.91,5.42
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,233,Flooring,60.0,60.0,0.36,233.0,2.3433476394849784,7.6
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,248,Flooring,60.0,60.0,0.36,248.0,2.2016129032258065,8.5
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,716,Flooring,60.0,120.0,0.72,716.0,0.7625698324022346,6.03
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,553,Flooring,60.0,120.0,0.72,553.0,0.9873417721518988,5.57
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,815,Flooring,60.0,120.0,0.72,815.0,0.6699386503067485,5.84
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,328,Flooring,60.0,60.0,0.36,328.0,1.6646341463414633,7.83
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,698,Flooring,60.0,120.0,0.72,698.0,0.7822349570200573,6.96
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,642,Flooring,60.0,120.0,0.72,642.0,0.8504672897196262,7.1
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,285,Flooring,60.0,60.0,0.36,285.0,1.9157894736842105,8.33
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,804,Flooring,60.0,120.0,0.72,804.0,0.6791044776119403,5.86
Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,267,Flooring,60.0,60.0,0.36,267.0,2.044943820224719,9.4
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,690,Flooring,60.0,120.0,0.72,690.0,0.7913043478260869,6.08
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,306,Flooring,60.0,60.0,0.36,306.0,1.7843137254901962,7.17
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,438,Flooring,60.0,120.0,0.72,438.0,1.2465753424657535,6.99
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,927,Flooring,60.0,120.0,0.72,927.0,0.5889967637540453,6.58
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,914,Flooring,60.0,120.0,0.72,914.0,0.5973741794310722,4.79
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,466,Flooring,60.0,120.0,0.72,466.0,1.1716738197424892,6.84
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,790,Flooring,60.0,120.0,0.72,790.0,0.6911392405063291,6.78
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,310,Flooring,60.0,60.0,0.36,310.0,1.761290322580645,7.12
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,804,Flooring,60.0,120.0,0.72,804.0,0.6791044776119403,4.96
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,262,Flooring,60.0,60.0,0.36,262.0,2.0839694656488548,7.6
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,900,Flooring,60.0,120.0,0.72,900.0,0.6066666666666667,4.81
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,263,Flooring,60.0,60.0,0.36,263.0,2.076045627376426,7.6
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,737,Flooring,60.0,120.0,0.72,737.0,0.7408412483039348,6.88
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,552,Flooring,60.0,120.0,0.72,552.0,0.9891304347826086,6.48
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,569,Flooring,60.0,120.0,0.72,569.0,0.9595782073813708,7.32
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,280,Flooring,60.0,60.0,0.36,280.0,1.95,8.4
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,218,Flooring,60.0,60.0,0.36,218.0,2.5045871559633026,8.5
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,645,Flooring,60.0,120.0,0.72,645.0,0.8465116279069768,7.09
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,258,Flooring,60.0,60.0,0.36,258.0,2.116279069767442,7.6
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,885,Flooring,60.0,120.0,0.72,885.0,0.6169491525423729,5.73
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,328,Flooring,60.0,60.0,0.36,328.0,1.6646341463414633,6.93
